labels,source,path
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P101S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P006S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P008S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P003S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P010S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P104S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P009S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P105S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P109S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S11T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P107S01T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S03T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P005S13T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P102S10T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P002S08T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P106S07T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S14T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P001S04T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S02T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P108S12T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S05T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P004S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P007S09T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S06T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S15T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P103S16T01.flac
surprise,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E03/D05E03P110S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S04T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S14T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S07T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S07T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S14T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S04T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S07T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S14T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S04T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S04T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S14T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S07T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P110S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P004S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P001S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S04T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P108S14T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P102S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P005S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P109S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P107S07T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S04T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S14T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S08T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S07T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P009S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P103S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P104S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S01T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S12T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P003S11T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P010S02T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P006S10T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S13T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P101S03T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P008S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S15T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P105S05T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S16T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P002S06T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P106S09T01.flac
questioning,KSUEmotions,ksu_emotions/data/SPEECH/Phase_1/E04/D05E04P007S07T01.flac
